run,type,module,name,attrname,attrvalue,value
General-126-20231219-20:28:02-5916,runattr,,,iterationvars,,
General-126-20231219-20:28:02-5916,runattr,,,iterationvarsd,,
General-126-20231219-20:28:02-5916,runattr,,,iterationvarsf,,
General-126-20231219-20:28:02-5916,runattr,,,measurement,,
General-126-20231219-20:28:02-5916,runattr,,,network,SuperMarket,
General-126-20231219-20:28:02-5916,runattr,,,processid,5916,
General-126-20231219-20:28:02-5916,runattr,,,repetition,126,
General-126-20231219-20:28:02-5916,runattr,,,replication,#126,
General-126-20231219-20:28:02-5916,runattr,,,resultdir,results,
General-126-20231219-20:28:02-5916,runattr,,,runnumber,126,
General-126-20231219-20:28:02-5916,runattr,,,seedset,126,
General-126-20231219-20:28:02-5916,config,,,network,SuperMarket,
General-126-20231219-20:28:02-5916,config,,,sim-time-limit,60s * 60 * 24,
General-126-20231219-20:28:02-5916,config,,,repeat,500,
General-126-20231219-20:28:02-5916,config,,,seed-set,126,
General-126-20231219-20:28:02-5916,config,,,SuperMarket.C,4,
General-126-20231219-20:28:02-5916,config,,,SuperMarket.checkout.p,0,
General-126-20231219-20:28:02-5916,config,,,SuperMarket.checkout.classifier.K,1000,
General-126-20231219-20:28:02-5916,config,,,SuperMarket.checkout.queues.serviceTime,3s,
General-126-20231219-20:28:02-5916,config,,,num-rngs,2,
General-126-20231219-20:28:02-5916,config,,,SuperMarket.source.rng-0,0,
General-126-20231219-20:28:02-5916,config,,,SuperMarket.source.rng-1,1,
General-126-20231219-20:28:02-5916,config,,,SuperMarket.source.interArrivalTime,"exponential(30s, 0)",
General-126-20231219-20:28:02-5916,config,,,SuperMarket.source.numberOfItems,"int(exponential(20, 1))",
General-126-20231219-20:28:02-5916,config,,,SuperMarket.checkout.classifier.policy,"""jtsq""",
General-151-20231219-20:28:07-9868,runattr,,,configname,General,
General-151-20231219-20:28:07-9868,runattr,,,datetime,20231219-20:28:07,
General-151-20231219-20:28:07-9868,runattr,,,datetimef,20231219-202807,
General-151-20231219-20:28:07-9868,runattr,,,experiment,General,
General-151-20231219-20:28:07-9868,runattr,,,inifile,omnetpp.ini,
General-151-20231219-20:28:07-9868,runattr,,,iterationvars,,
