run,type,module,name,attrname,attrvalue,value
General-11-20231217-12:28:07-22720,config,,,SuperMarket.checkout.queues.serviceTime,3s,
General-11-20231217-12:28:07-22720,config,,,num-rngs,2,
General-11-20231217-12:28:07-22720,config,,,SuperMarket.source.rng-0,0,
General-11-20231217-12:28:07-22720,config,,,SuperMarket.source.rng-1,1,
General-11-20231217-12:28:07-22720,config,,,SuperMarket.source.interArrivalTime,"exponential(30s, 0)",
General-11-20231217-12:28:07-22720,config,,,SuperMarket.source.numberOfItems,"int(exponential(20, 1))",
General-11-20231217-12:28:07-22720,config,,,SuperMarket.checkout.classifier.policy,"""jtsq""",
General-18-20231217-12:28:09-13848,runattr,,,configname,General,
General-18-20231217-12:28:09-13848,runattr,,,datetime,20231217-12:28:09,
General-18-20231217-12:28:09-13848,runattr,,,datetimef,20231217-122809,
General-18-20231217-12:28:09-13848,runattr,,,experiment,General,
General-18-20231217-12:28:09-13848,runattr,,,inifile,omnetpp.ini,
General-18-20231217-12:28:09-13848,runattr,,,iterationvars,,
General-18-20231217-12:28:09-13848,runattr,,,iterationvarsd,,
General-18-20231217-12:28:09-13848,runattr,,,iterationvarsf,,
General-18-20231217-12:28:09-13848,runattr,,,measurement,,
General-18-20231217-12:28:09-13848,runattr,,,network,SuperMarket,
General-18-20231217-12:28:09-13848,runattr,,,processid,13848,
General-18-20231217-12:28:09-13848,runattr,,,repetition,18,
General-18-20231217-12:28:09-13848,runattr,,,replication,#18,
General-18-20231217-12:28:09-13848,runattr,,,resultdir,results,
General-18-20231217-12:28:09-13848,runattr,,,runnumber,18,
General-18-20231217-12:28:09-13848,runattr,,,seedset,18,
General-18-20231217-12:28:09-13848,config,,,network,SuperMarket,
General-18-20231217-12:28:09-13848,config,,,sim-time-limit,60s * 60 * 24,
General-18-20231217-12:28:09-13848,config,,,repeat,40,
General-18-20231217-12:28:09-13848,config,,,seed-set,18,
General-18-20231217-12:28:09-13848,config,,,SuperMarket.C,4,
General-18-20231217-12:28:09-13848,config,,,SuperMarket.checkout.p,0.5,
General-18-20231217-12:28:09-13848,config,,,SuperMarket.checkout.classifier.K,8,
General-18-20231217-12:28:09-13848,config,,,SuperMarket.checkout.queues.serviceTime,3s,
General-18-20231217-12:28:09-13848,config,,,num-rngs,2,
General-18-20231217-12:28:09-13848,config,,,SuperMarket.source.rng-0,0,
General-18-20231217-12:28:09-13848,config,,,SuperMarket.source.rng-1,1,
General-18-20231217-12:28:09-13848,config,,,SuperMarket.source.interArrivalTime,"exponential(30s, 0)",
General-18-20231217-12:28:09-13848,config,,,SuperMarket.source.numberOfItems,"int(exponential(20, 1))",
General-18-20231217-12:28:09-13848,config,,,SuperMarket.checkout.classifier.policy,"""jtsq""",
General-0-20231217-12:28:06-10844,scalar,SuperMarket.checkout.queues[0],queueingTime:mean,,,1.0954400313517
General-0-20231217-12:28:06-10844,attr,SuperMarket.checkout.queues[0],queueingTime:mean,interpolationmode,none,
